,Sparta,Den Bosch,Cambuur,For Sittard,Graafschap,PSV Eindhoven,Ajax,Utrecht,Waalwijk,MVV Maastricht,Heerenveen,Roda,Twente,Willem II,Feyenoord,Vitesse,AZ Alkmaar,Nijmegen,NAC Breda,Groningen,Roosendaal,Excelsior,Zwolle,Volendam,Den Haag,Heracles,VVV Venlo,Go Ahead Eagles,Dordrecht,FC Emmen,Almere City
729,0.0,,,4.0,,,,,1.0,,1.0,,4.0,2.0,1.0,0.0,,,,1.0,,,0.0,,2.0,4.0,1.0,,,1.0,
730,2.0,,,,,2.0,4.0,2.0,2.0,,,,0.0,0.0,0.0,1.0,3.0,,,2.0,,,2.0,,,0.0,,,,2.0,
731,1.0,,,1.0,,,4.0,0.0,,,2.0,,2.0,,3.0,1.0,,,,2.0,,,1.0,,0.0,6.0,1.0,,,,
732,,,,1.0,,2.0,4.0,0.0,2.0,,1.0,,,3.0,1.0,,3.0,,,1.0,,,3.0,,3.0,1.0,,,,0.0,
733,0.0,,,1.0,,,5.0,0.0,1.0,,3.0,,2.0,4.0,,2.0,,,,0.0,,,,,0.0,4.0,2.0,,,1.0,
734,,,,0.0,,5.0,0.0,,,,,,0.0,2.0,0.0,0.0,3.0,,,,,,0.0,,0.0,,2.0,,,0.0,
735,0.0,,,3.0,,,,1.0,2.0,,1.0,,0.0,2.0,,3.0,,,,1.0,,,2.0,,1.0,0.0,1.0,,,2.0,
736,3.0,,,0.0,,4.0,6.0,3.0,3.0,,1.0,,0.0,0.0,3.0,,0.0,,,,,,1.0,,1.0,1.0,,,,,
737,,,,1.0,,1.0,,3.0,,,1.0,,0.0,3.0,3.0,3.0,1.0,,,0.0,,,3.0,,,,1.0,,,0.0,
738,1.0,,,1.0,,,2.0,4.0,1.0,,1.0,,,,3.0,1.0,2.0,,,,,,,,0.0,2.0,2.0,,,1.0,
739,0.0,,,,,1.0,1.0,,0.0,,,,2.0,1.0,3.0,0.0,4.0,,,0.0,,,1.0,,0.0,0.0,,,,0.0,
740,,,,0.0,,3.0,1.0,1.0,,,1.0,,,0.0,,0.0,,,,1.0,,,,,,2.0,1.0,,,,
741,4.0,,,0.0,,3.0,3.0,,0.0,,2.0,,2.0,,,4.0,0.0,,,,,,0.0,,0.0,0.0,1.0,,,0.0,
742,1.0,,,1.0,,,,2.0,0.0,,2.0,,1.0,2.0,2.0,,,,,0.0,,,3.0,,2.0,,1.0,,,4.0,
743,,,,0.0,,2.0,0.0,1.0,2.0,,3.0,,2.0,3.0,,3.0,2.0,,,1.0,,,4.0,,0.0,0.0,0.0,,,,
744,1.0,,,1.0,,1.0,3.0,5.0,,,1.0,,0.0,,1.0,1.0,4.0,,,,,,1.0,,0.0,,0.0,,,3.0,
745,,,,0.0,,1.0,,,2.0,,2.0,,2.0,0.0,2.0,,,,,0.0,,,0.0,,0.0,2.0,5.0,,,3.0,
746,0.0,,,1.0,,2.0,1.0,1.0,0.0,,3.0,,,,,2.0,1.0,,,1.0,,,1.0,,0.0,,1.0,,,1.0,
747,0.0,,,3.0,,,2.0,,0.0,,1.0,,3.0,4.0,4.0,1.0,3.0,,,1.0,,,4.0,,2.0,0.0,0.0,,,,
748,,,,,,1.0,0.0,1.0,1.0,,1.0,,1.0,1.0,,3.0,,,,1.0,,,,,2.0,0.0,1.0,,,1.0,
749,1.0,,,0.0,,2.0,5.0,,1.0,,1.0,,3.0,0.0,1.0,2.0,2.0,,,,,,,,0.0,0.0,2.0,,,,
750,,,,2.0,,3.0,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,2.0,
751,1.0,,,1.0,,,13.0,2.0,1.0,,4.0,,1.0,0.0,,,,,,3.0,,,0.0,,,1.0,0.0,,,0.0,
752,,,,2.0,,1.0,5.0,1.0,2.0,,,,5.0,1.0,3.0,3.0,2.0,,,2.0,,,1.0,,2.0,4.0,1.0,,,2.0,
753,2.0,,,2.0,,4.0,3.0,0.0,0.0,,4.0,,4.0,,2.0,,3.0,,,0.0,,,2.0,,2.0,2.0,3.0,,,,
754,6.0,,,1.0,,3.0,5.0,1.0,,,0.0,,,2.0,3.0,1.0,3.0,,,1.0,,,1.0,,0.0,0.0,1.0,,,1.0,
755,,,,0.0,,1.0,5.0,1.0,2.0,,1.0,,0.0,,1.0,2.0,1.0,,,,,,2.0,,1.0,,2.0,,,0.0,
756,2.0,,,3.0,,1.0,1.0,,3.0,,,,2.0,2.0,0.0,1.0,2.0,,,1.0,,,2.0,,,0.0,2.0,,,1.0,
757,,,,2.0,,2.0,4.0,1.0,0.0,,1.0,,,,3.0,1.0,1.0,,,2.0,,,0.0,,1.0,1.0,0.0,,,1.0,
758,2.0,,,1.0,,4.0,,1.0,1.0,,,,2.0,1.0,0.0,1.0,3.0,,,3.0,,,0.0,,,,1.0,,,0.0,
759,2.0,,,2.0,,4.0,1.0,3.0,1.0,,1.0,,0.0,1.0,,1.0,3.0,,,,,,,,2.0,2.0,1.0,,,2.0,
760,,,,,,,,2.0,,,0.0,,,,3.0,,2.0,,,0.0,,,2.0,,0.0,1.0,,,,,
761,0.0,,,,,,,2.0,0.0,,,,4.0,,2.0,2.0,1.0,,,2.0,,,1.0,,1.0,0.0,,,,1.0,
762,1.0,,,0.0,,1.0,2.0,0.0,,,1.0,,,1.0,1.0,1.0,3.0,,,,,,0.0,,1.0,4.0,4.0,,,0.0,
763,3.0,,,2.0,,5.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,4.0,2.0,,,3.0,,,0.0,,1.0,0.0,,,,1.0,
764,,,,1.0,,2.0,2.0,,0.0,,0.0,,2.0,1.0,0.0,1.0,,,,0.0,,,3.0,,0.0,1.0,1.0,,,0.0,
765,0.0,,,2.0,,2.0,,1.0,1.0,,,,0.0,,2.0,1.0,0.0,,,3.0,,,2.0,,0.0,2.0,4.0,,,0.0,
766,0.0,,,3.0,,1.0,3.0,3.0,1.0,,0.0,,0.0,1.0,3.0,1.0,,,,0.0,,,3.0,,,1.0,2.0,,,,
767,1.0,,,0.0,,,3.0,,,,,,,2.0,,,1.0,,,,,,,,1.0,1.0,,,,0.0,
768,1.0,,,2.0,,2.0,2.0,,1.0,,1.0,,0.0,,,0.0,3.0,,,1.0,,,0.0,,2.0,0.0,,,,0.0,
769,,,,2.0,,,,6.0,,,1.0,,2.0,0.0,2.0,0.0,4.0,,,1.0,,,2.0,,0.0,,1.0,,,3.0,
770,2.0,,,,,3.0,4.0,,3.0,,,,,1.0,,1.0,,,,,,,,,1.0,0.0,,,,,
771,0.0,,,,,,,0.0,0.0,,1.0,,2.0,2.0,0.0,4.0,,,,0.0,,,4.0,,0.0,2.0,1.0,,,1.0,
772,1.0,,,0.0,,1.0,3.0,2.0,1.0,,3.0,,1.0,1.0,6.0,,4.0,,,1.0,,,,,0.0,,0.0,,,1.0,
773,1.0,,,1.0,,3.0,,,,,1.0,,,3.0,,2.0,1.0,,,,,,1.0,,,2.0,0.0,,,,
774,2.0,,,3.0,,1.0,,,0.0,,,,1.0,,1.0,,4.0,,,1.0,,,,,1.0,2.0,1.0,,,1.0,
775,,,,0.0,,0.0,2.0,1.0,3.0,,0.0,,0.0,,1.0,3.0,2.0,,,1.0,,,2.0,,,,1.0,,,1.0,
776,3.0,,,0.0,,,5.0,4.0,,,,,1.0,0.0,2.0,2.0,1.0,,,1.0,,,2.0,,1.0,1.0,0.0,,,,
777,0.0,,,1.0,,3.0,2.0,1.0,1.0,,1.0,,0.0,0.0,2.0,0.0,2.0,,,,,,1.0,,0.0,4.0,,,,3.0,
778,,,,,,2.0,1.0,1.0,0.0,,0.0,,,1.0,,,,,,0.0,,,2.0,,,,0.0,,,,
779,2.0,,,3.0,,1.0,2.0,,,,,,,,,,0.0,,,0.0,,,,,0.0,1.0,0.0,,,3.0,
780,,,,3.0,,,,3.0,1.0,,,,0.0,2.0,2.0,2.0,3.0,,,,,,1.0,,3.0,4.0,0.0,,,,
781,3.0,,,0.0,,2.0,4.0,0.0,3.0,,0.0,,1.0,,,0.0,1.0,,,4.0,,,,,,1.0,3.0,,,0.0,
782,,,,3.0,,2.0,3.0,,,,1.0,,,4.0,1.0,3.0,0.0,,,0.0,,,0.0,,1.0,1.0,1.0,,,3.0,
783,2.0,,,,,1.0,3.0,1.0,0.0,,1.0,,3.0,,3.0,1.0,5.0,,,,,,2.0,,2.0,0.0,,,,,
784,,,1.0,2.0,,2.0,5.0,,1.0,,1.0,,1.0,2.0,,,0.0,0.0,,2.0,,,1.0,,,0.0,0.0,0.0,,4.0,
785,1.0,,1.0,,,4.0,,0.0,2.0,,3.0,,,0.0,4.0,1.0,,2.0,,0.0,,,0.0,,,1.0,,,,,
786,0.0,,2.0,2.0,,5.0,1.0,3.0,2.0,,,,0.0,1.0,1.0,0.0,,,,2.0,,,0.0,,,,,2.0,,,
787,,,5.0,,,3.0,2.0,0.0,,,1.0,,1.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,,2.0,,,
788,1.0,,0.0,0.0,,,9.0,2.0,2.0,,1.0,,,2.0,,2.0,,1.0,,1.0,,,0.0,,,,,1.0,,,
789,,,,0.0,,2.0,5.0,3.0,1.0,,1.0,,4.0,2.0,3.0,1.0,2.0,0.0,,0.0,,,,,,3.0,,1.0,,,
790,0.0,,4.0,1.0,,1.0,3.0,5.0,,,,,3.0,2.0,5.0,1.0,1.0,3.0,,0.0,,,1.0,,,1.0,,,,,
791,,,,1.0,,,0.0,1.0,1.0,,1.0,,1.0,2.0,,,5.0,3.0,,1.0,,,0.0,,,3.0,,1.0,,,
792,1.0,,0.0,1.0,,3.0,2.0,1.0,2.0,,0.0,,,,2.0,2.0,5.0,,,,,,1.0,,,2.0,,4.0,,,
793,0.0,,2.0,1.0,,,,2.0,1.0,,1.0,,1.0,1.0,3.0,1.0,,2.0,,1.0,,,1.0,,,0.0,,,,,
794,0.0,,,,,5.0,0.0,,,,1.0,,2.0,,1.0,2.0,3.0,3.0,,0.0,,,2.0,,,0.0,,2.0,,,
795,3.0,,2.0,1.0,,4.0,,5.0,1.0,,1.0,,1.0,0.0,,,,1.0,,1.0,,,1.0,,,0.0,,4.0,,,
796,0.0,,,1.0,,2.0,0.0,1.0,,,,,1.0,,4.0,0.0,1.0,1.0,,1.0,,,0.0,,,3.0,,0.0,,,
797,0.0,,3.0,1.0,,,1.0,1.0,0.0,,2.0,,0.0,0.0,0.0,,,2.0,,4.0,,,0.0,,,,,1.0,,,
798,,,,1.0,,1.0,5.0,1.0,,,1.0,,,0.0,2.0,0.0,2.0,,,,,,,,,1.0,,,,,
799,1.0,,1.0,,,4.0,,1.0,2.0,,1.0,,,,,6.0,3.0,1.0,,1.0,,,1.0,,,0.0,,,,,
800,0.0,,3.0,1.0,,,,0.0,1.0,,0.0,,2.0,1.0,1.0,,,,,1.0,,,0.0,,,,,0.0,,,
801,2.0,,1.0,2.0,,2.0,1.0,2.0,,,2.0,,3.0,1.0,,2.0,4.0,1.0,,2.0,,,1.0,,,4.0,,,,,
802,,,1.0,0.0,,4.0,5.0,,1.0,,0.0,,,0.0,3.0,1.0,1.0,1.0,,0.0,,,0.0,,,1.0,,0.0,,,
803,1.0,,,,,2.0,3.0,0.0,2.0,,0.0,,2.0,0.0,0.0,1.0,,0.0,,,,,2.0,,,0.0,,0.0,,,
804,1.0,,0.0,1.0,,1.0,,,,,0.0,,1.0,0.0,4.0,1.0,0.0,1.0,,3.0,,,1.0,,,1.0,,1.0,,,
805,0.0,,2.0,2.0,,1.0,2.0,3.0,2.0,,0.0,,3.0,,4.0,0.0,2.0,1.0,,,,,1.0,,,,,,,,
806,1.0,,3.0,1.0,,5.0,3.0,0.0,1.0,,,,,0.0,,0.0,4.0,,,0.0,,,4.0,,,1.0,,1.0,,,
807,,,1.0,,,,1.0,,1.0,,0.0,,0.0,0.0,3.0,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,
808,,,2.0,1.0,,3.0,,1.0,1.0,,1.0,,2.0,0.0,1.0,4.0,2.0,1.0,,1.0,,,0.0,,,2.0,,2.0,,,
809,1.0,,0.0,,,3.0,1.0,1.0,,,0.0,,1.0,0.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,
810,1.0,,2.0,1.0,,,3.0,,0.0,,0.0,,,0.0,,0.0,3.0,3.0,,4.0,,,1.0,,,0.0,,0.0,,,
811,0.0,,0.0,,,1.0,3.0,1.0,,,2.0,,1.0,,2.0,,0.0,0.0,,3.0,,,0.0,,,0.0,,3.0,,,
812,,,,0.0,,3.0,3.0,1.0,1.0,,,,3.0,0.0,2.0,1.0,3.0,,,1.0,,,0.0,,,,,1.0,,,
813,1.0,,1.0,1.0,,2.0,2.0,1.0,0.0,,3.0,,2.0,0.0,,,,0.0,,1.0,,,,,,2.0,,4.0,,,
814,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
815,,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,
816,0.0,,1.0,3.0,,2.0,1.0,,0.0,,1.0,,2.0,1.0,,0.0,2.0,0.0,,,,,2.0,,,,,,,,
817,1.0,,3.0,1.0,,,3.0,1.0,,,3.0,,1.0,,2.0,2.0,1.0,0.0,,0.0,,,0.0,,,1.0,,1.0,,,
818,2.0,,1.0,2.0,,4.0,,1.0,1.0,,,,1.0,2.0,3.0,,,1.0,,1.0,,,1.0,,,0.0,,0.0,,,
819,2.0,,1.0,1.0,,3.0,5.0,,,,0.0,,,1.0,1.0,2.0,2.0,2.0,,,,,0.0,,,,,0.0,,,
820,3.0,,3.0,1.0,,,,2.0,3.0,,3.0,,2.0,,1.0,,1.0,0.0,,2.0,,,,,,1.0,,1.0,,,
821,0.0,,0.0,2.0,,4.0,3.0,2.0,2.0,,0.0,,,3.0,,2.0,,,,2.0,,2.0,1.0,2.0,,,,,,1.0,
822,,,0.0,,,5.0,,0.0,1.0,,0.0,,1.0,,0.0,1.0,2.0,4.0,,,,3.0,,1.0,,,,2.0,,1.0,
823,2.0,,4.0,1.0,,,6.0,2.0,,,4.0,,3.0,,,0.0,3.0,,,1.0,,,,,,,,,,3.0,
824,1.0,,,1.0,,,2.0,0.0,2.0,,2.0,,,,4.0,2.0,,1.0,,1.0,,,,,,,,0.0,,0.0,
825,,,0.0,,,7.0,,,,,,,4.0,,,,1.0,,,,,0.0,,1.0,,,,,,,
826,4.0,,0.0,3.0,,1.0,4.0,4.0,5.0,,,,2.0,,4.0,,1.0,1.0,,,,2.0,,0.0,,,,3.0,,,
827,,,0.0,1.0,,,5.0,1.0,,,0.0,,,,,0.0,3.0,1.0,,1.0,,2.0,,2.0,,,,3.0,,1.0,
828,2.0,,1.0,1.0,,1.0,,0.0,5.0,,,,1.0,,3.0,1.0,1.0,0.0,,1.0,,0.0,,1.0,,,,2.0,,0.0,
829,,,3.0,2.0,,0.0,1.0,1.0,,,2.0,,3.0,,3.0,0.0,4.0,,,1.0,,0.0,,0.0,,,,1.0,,,
830,3.0,,0.0,,,,4.0,,3.0,,0.0,,0.0,,2.0,,,1.0,,2.0,,1.0,,2.0,,,,0.0,,1.0,
831,2.0,,0.0,0.0,,6.0,,1.0,0.0,,1.0,,,,,3.0,2.0,0.0,,,,,,1.0,,,,1.0,,1.0,
832,,,0.0,1.0,,2.0,4.0,,1.0,,,,1.0,,1.0,2.0,1.0,,,4.0,,2.0,,,,,,,,1.0,
833,3.0,,,1.0,,,,2.0,,,1.0,,,,,,,3.0,,0.0,,1.0,,1.0,,,,3.0,,0.0,
834,4.0,,0.0,0.0,,3.0,,2.0,0.0,,1.0,,1.0,,,0.0,2.0,1.0,,1.0,,0.0,,1.0,,,,1.0,,1.0,
835,,,,,,2.0,2.0,,3.0,,,,,,2.0,2.0,1.0,,,,,,,0.0,,,,,,,
836,1.0,,0.0,3.0,,0.0,3.0,4.0,1.0,,,,1.0,,1.0,,1.0,6.0,,2.0,,,,0.0,,,,,,3.0,
837,0.0,,1.0,0.0,,0.0,,1.0,0.0,,0.0,,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,2.0,,0.0,
838,1.0,,0.0,2.0,,2.0,0.0,,1.0,,0.0,,0.0,,,0.0,2.0,0.0,,0.0,,0.0,,2.0,,,,,,,
839,3.0,,0.0,,,1.0,,2.0,,,3.0,,,,3.0,0.0,,3.0,,1.0,,2.0,,0.0,,,,2.0,,1.0,
840,0.0,,,2.0,,0.0,1.0,0.0,0.0,,0.0,,2.0,,2.0,2.0,4.0,0.0,,,,,,,,,,1.0,,1.0,
841,1.0,,1.0,,,2.0,1.0,5.0,2.0,,1.0,,1.0,,1.0,3.0,5.0,1.0,,0.0,,0.0,,1.0,,,,0.0,,0.0,
842,0.0,,1.0,0.0,,,4.0,,3.0,,,,,,,,,,,2.0,,1.0,,3.0,,,,1.0,,,
843,,,0.0,,,,5.0,1.0,0.0,,0.0,,,,,2.0,1.0,,,,,0.0,,1.0,,,,,,2.0,
844,2.0,,0.0,1.0,,6.0,,,,,1.0,,1.0,,2.0,,5.0,0.0,,0.0,,0.0,,,,,,1.0,,0.0,
845,,,1.0,1.0,,,3.0,0.0,3.0,,2.0,,0.0,,2.0,0.0,1.0,,,1.0,,,,2.0,,,,2.0,,1.0,
846,0.0,,1.0,2.0,,2.0,4.0,3.0,4.0,,1.0,,,,4.0,,2.0,3.0,,3.0,,0.0,,0.0,,,,,,,
847,4.0,,,2.0,,3.0,2.0,1.0,,,3.0,,3.0,,1.0,0.0,1.0,,,0.0,,1.0,,3.0,,,,2.0,,1.0,
848,3.0,,4.0,0.0,,1.0,1.0,2.0,0.0,,,,3.0,,,1.0,1.0,2.0,,0.0,,0.0,,,,,,1.0,,2.0,
849,2.0,,2.0,1.0,,5.0,2.0,1.0,1.0,,2.0,,,,3.0,,,3.0,,0.0,,,,2.0,,,,2.0,,0.0,
850,,,1.0,,,4.0,0.0,,1.0,,1.0,,0.0,,,0.0,1.0,2.0,,,,0.0,,,,,,0.0,,2.0,
851,1.0,,0.0,3.0,,4.0,,2.0,,,2.0,,4.0,,3.0,2.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,,,
852,4.0,,,0.0,,3.0,4.0,1.0,2.0,,0.0,,0.0,,5.0,4.0,,1.0,,1.0,,2.0,,2.0,,,,1.0,,0.0,
853,,,0.0,0.0,,,3.0,,2.0,,,,,,3.0,,3.0,,,,,,,2.0,,,,3.0,,1.0,
854,3.0,,,0.0,,3.0,0.0,,,,2.0,,3.0,,,0.0,,,,,,0.0,,,,,,2.0,,3.0,
855,0.0,,0.0,,,1.0,0.0,3.0,4.0,,3.0,,3.0,,3.0,,0.0,2.0,,0.0,,,,1.0,,,,,,0.0,
856,1.0,,0.0,2.0,,,,2.0,0.0,,0.0,,4.0,,3.0,2.0,,0.0,,1.0,,0.0,,2.0,,,,0.0,,,
857,,,,0.0,,3.0,3.0,1.0,,,3.0,,,,3.0,,3.0,0.0,,2.0,,3.0,,0.0,,,,3.0,,1.0,
858,5.0,,4.0,1.0,,2.0,,,0.0,,2.0,,5.0,,0.0,1.0,1.0,1.0,,0.0,,,,,,,,0.0,,,
859,2.0,,,,,2.0,4.0,0.0,1.0,,3.0,,3.0,,,2.0,,3.0,,,,4.0,1.0,1.0,,1.0,,,,2.0,
860,,,,2.0,,3.0,2.0,0.0,,,2.0,,4.0,,0.0,1.0,5.0,1.0,,,,2.0,,1.0,,2.0,,4.0,,,1.0
861,2.0,,,2.0,,,,,0.0,,,,3.0,,2.0,,3.0,3.0,,,,2.0,1.0,,,,,,,,
862,1.0,,,,,4.0,,1.0,0.0,,2.0,,,,5.0,,,1.0,,,,1.0,2.0,,,3.0,,3.0,,,1.0
863,,,,3.0,,4.0,0.0,3.0,2.0,,1.0,,2.0,,6.0,0.0,2.0,0.0,,,,,1.0,1.0,,1.0,,1.0,,,
864,1.0,,,0.0,,4.0,1.0,0.0,,,0.0,,3.0,,,0.0,2.0,3.0,,,,3.0,,2.0,,2.0,,3.0,,,0.0
865,,,,,,,0.0,,1.0,,,,0.0,,4.0,,3.0,,,,,,0.0,,,,,,,,
866,,,,,,3.0,,0.0,,,0.0,,1.0,,3.0,3.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,2.0
867,1.0,,,0.0,,,,0.0,0.0,,1.0,,,,2.0,0.0,4.0,1.0,,,,0.0,0.0,1.0,,0.0,,4.0,,,1.0
868,0.0,,,1.0,,3.0,3.0,4.0,2.0,,0.0,,3.0,,4.0,0.0,3.0,1.0,,,,,,1.0,,,,,,,1.0
869,2.0,,,0.0,,,,0.0,0.0,,3.0,,2.0,,,1.0,,,,,,2.0,1.0,,,0.0,,0.0,,,0.0
870,,,,,,6.0,2.0,,,,,,2.0,,1.0,,1.0,,,,,1.0,,0.0,,0.0,,,,,
871,,,,,,,,1.0,1.0,,,,1.0,,2.0,1.0,,3.0,,,,,,3.0,,,,5.0,,,
872,1.0,,,4.0,,4.0,2.0,,0.0,,3.0,,3.0,,,1.0,,3.0,,,,,0.0,,,1.0,,1.0,,,2.0
873,4.0,,,0.0,,3.0,5.0,2.0,2.0,,3.0,,0.0,,4.0,0.0,0.0,,,,,2.0,1.0,1.0,,5.0,,,,,0.0
874,1.0,,,3.0,,2.0,,2.0,2.0,,3.0,,,,1.0,1.0,3.0,1.0,,,,2.0,5.0,0.0,,0.0,,1.0,,,0.0
875,,,,,,,3.0,1.0,2.0,,,,3.0,,,,1.0,2.0,,,,,,,,,,1.0,,,
876,1.0,,,,,2.0,2.0,,,,0.0,,4.0,,3.0,,4.0,3.0,,,,2.0,1.0,1.0,,,,,,,1.0
877,,,,1.0,,,,1.0,1.0,,1.0,,,,4.0,0.0,,4.0,,,,1.0,,2.0,,0.0,,1.0,,,5.0
878,2.0,,,0.0,,3.0,2.0,,1.0,,2.0,,2.0,,,,1.0,,,,,1.0,2.0,0.0,,2.0,,,,,1.0
