a1,a2,b1,b2,lambda3,delta,f
0.13793907746523845,0.19756104864482932,0.12978693356688642,0.14192479994097762,0.10526238010656264,-0.1789995526290386,"[0.3231397920379868, 0.2267436851028426, 0.31737204718767076, 0.1353344614453343, 0.23233781079881474, 0.2765021402486167, 0.37444647599976205, 0.24012916840495846, 0.2743098493014287, 0.3235814533874093, 0.35516261247670267, 0.4019489812615049, 0.18870446309496564, 0.35609582385593525, 0.3241238455881933, 0.397565732628159, 0.15202216475721814, 0.3341994900660364, 0.12886180227179078, 0.16391763098578113, 0.23287604254149716, 0.3726870531163006, 0.35713473232111004, 0.3825991513195762, 0.33951796783260285, 0.3210786978072039, 0.32558796997862277, 0.2608940355002157, 0.5813043505930436, 0.3073080809632708, 0.370632914455428, 0.34491463497949976, 0.6664555533299358, 0.32202791368908906, 0.3562358000845617, 0.23118620113206576, 0.41926260613022964, 0.4906931037442855, 0.27285025091467674, 0.33306121194531857, -0.00035014532176543217, 0.2645320257371813, 0.36612458540669235, 0.41763264940187583, 0.3743114217772783, 0.2453665762003865, 0.507434459071681, 0.2774195285579034, 0.3734616692825437, 0.3734967309188222, 0.4216744182973745, 0.4478153521563999, 0.18953206934033975, 0.37830231353089777, 0.40019228929206513, 0.22614820384845133, 0.32734397651751035, 0.18856110698891412]"
