a1,a2,b1,b2,lambda3,delta,f
-0.003966588434708002,0.04988439009045373,0.07356312896140499,0.6188869924458338,0.4884729130962939,-0.008287151742628035,"[0.10350990995562484, 0.7325869843574631, -1.125604297888426, -0.3807574288928909, 0.5655346152514849, -0.18759953632713455, 0.4305826060138771, -0.6335638752543136, 0.4115736786184713, 0.6359005470660279, 0.15105362117716448, -0.0075646319399690215, -0.12029197296203065, -0.02801451007173398, 0.3476390707194551, -0.2760882147425494, 0.5210084629331886, -1.235268141896456, -0.2331928111420306, 0.5296547088393431, -0.45275715137955697, 0.7704541963102232, -0.13519598629054408, 0.26644084953246516, 0.13517929444405707, 0.01790051982681077, 0.29460038401199984, 0.2269281936152695, 0.16539137656741687, -0.22847170535867262, -0.4090755709444722, 1.104004408481074, 1.0581238319571602, 1.1943257551612616, 0.37428310649249186, 1.2237542861054105, 0.16205686999687668, 0.18507355336765668, 0.12624200650269707, -0.26671037489532623, 0.7294402908351312, 0.18111514925737376, -0.0889162114200008, -0.047502430519631766, 0.631503263834396, 0.568293606416018, 0.6835877769867054, 0.28554729431725523, 1.0726274252643888, 0.7604617046693198, 1.1904825573519582, 0.3546439398994864, -0.17272088685001719, 0.5908738652509489, 1.2028243643781171, 0.23663798536117142, 0.19039665603532896, 0.530954963171276, -0.7447877132144771, 0.5006614194958362, 0.3946089048889745, 0.17293727966437966]"
