,FTR,Season,HomeTeamID,AwayTeamID,Outcome,PowerH,PowerA,ProbA,ProbD,ProbH,Prediction
70,1.0,1.0,20.0,2.0,1.0,-0.039973082489859556,0.2633046678620524,0.17839941803664808,0.2402575411064081,0.5813430408599438,2.0
71,0.0,1.0,9.0,21.0,0.0,0.0139343550922425,0.013971941467581359,0.2682079690164042,0.2707900190187115,0.4610020119678842,2.0
72,2.0,1.0,3.0,10.0,2.0,-0.42355790906090934,0.014686790460134021,0.14538157697069845,0.22143469302944532,0.6331837300028562,2.0
73,0.0,1.0,22.0,5.0,0.0,0.008555514010056407,0.03608405196906134,0.25922621226791076,0.2688435898866321,0.4719301978484571,2.0
74,0.0,1.0,17.0,4.0,0.0,0.17832438362837083,0.017293931102192614,0.3237730662679973,0.27840071266256233,0.3978262210724403,2.0
75,1.0,1.0,8.0,18.0,1.0,-0.10859719576254723,0.4829577487091064,0.1131856547577487,0.1976059791571713,0.68920836608808,2.0
76,2.0,1.0,0.0,16.0,2.0,-0.526299932118589,-1.0882430933860365,0.4775669094397761,0.2677710125569026,0.25466207800632124,0.0
77,2.0,1.0,1.0,19.0,2.0,-0.27379307974244593,-0.4056703473302421,0.313367676813472,0.2775182582266317,0.40911406496289626,2.0
78,1.0,1.0,12.0,15.0,1.0,-0.13243220940006406,-0.06528986744568022,0.24656261970482599,0.26572481842152124,0.48771256187665274,2.0
79,2.0,1.0,0.0,14.0,2.0,-0.5542070295816781,-0.2703260655704046,0.1835058021933517,0.24274257063311291,0.5737516271765354,2.0
80,2.0,1.0,2.0,10.0,2.0,0.2624106323727365,0.10975197261232872,0.32077039943837415,0.2781701956736311,0.4010594048909947,2.0
81,1.0,1.0,9.0,17.0,1.0,0.03635725531959469,0.24426112255726534,0.20437138261166646,0.25185050894445093,0.5437781084468826,2.0
82,1.0,1.0,21.0,8.0,1.0,-0.04112600474324696,-0.12752192040846638,0.2974293759848029,0.27569849881956077,0.42687212519863627,2.0
83,2.0,1.0,3.0,20.0,2.0,-0.48805033906382167,-0.03196322430797639,0.14134605773609313,0.21877326703271263,0.6398806752341942,2.0
84,0.0,1.0,15.0,16.0,0.0,-0.026913190492707753,-0.9869329878542568,0.6337551469289683,0.22120962083012782,0.14503523224390388,0.0
85,2.0,1.0,22.0,18.0,2.0,0.042905180741819954,0.49763667675322193,0.14164997384801994,0.21897669280676382,0.6393733333482162,2.0
